Site,Date,Investigators,MBU,Temp (C) ,Conductivity,DO (mg/L),DO (%),Residual depth,Transect,LULC Class,Right bank (%),Left bank (%),"Depth (cm, R->L)",Substrate type,Substrate (%),Undercut banks,Shaded cover (%),Woody debris,Macrophytes
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,1,C,,,,gravel,15,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,1,F,,,,sand,5,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,1,G,,95,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,1,O,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,1,S,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,1,U,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,1,W,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,1,WV,5,5,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,1,,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,2,B,90,10,,cobble,80,PAW,0,minimal,none
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,2,C,,,,gravel,15,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,2,F,,,,sand,5,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,2,G,5,90,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,2,O,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,2,S,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,2,U,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,2,W,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,2,WV,5,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,2,,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,3,B,90,5,,cobble,85,PAW,0,none,none
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,3,C,,,,gravel,10,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,3,F,,,,sand,5,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,3,G,10,95,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,3,O,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,3,S,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,3,U,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,3,W,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,3,WV,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,3,,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,4,B,80,,,cobble,100,PAW,0,minimal,none
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,4,C,,,,gravel,0,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,4,F,,,,sand,0,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,4,G,,95,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,4,O,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,4,S,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,4,U,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,4,W,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,4,WV,20,5,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,4,,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,5,B,80,5,,cobble,97,PAW,0,minimal,none
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,5,C,,,,gravel,0,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,5,F,,,,sand,3,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,5,G,5,80,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,5,O,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,5,S,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,5,U,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,5,W,,,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,5,WV,15,15,,,,,,,
BG,7302021,"TGQ, ACH",5,24.1,491,9.86,133.4,85,5,,,,,,,,,,
